DICA,WASHINGTON REIS,abstencoes,aptos,bairro,cep,codigo_municipio,endereco,location,nao_considerados,nome_local,nome_munic,num_local,percentual_abstencoes,percentual_anulados,percentual_brancos,percentual_legenda,percentual_nominais,percentual_nulos,secao,votos_anulados,votos_brancos,votos_legenda,votos_nominais,votos_nulos,zona
83,91,66,284,CIDADE DOS MENINOS,25233000,58335,AV.PRESIDENTE KENNEDY KM 12,"AV.PRESIDENTE KENNEDY KM 12, CIDADE DOS MENINOS, DUQUE DE CAXIAS, Rio de Janeiro",110,CIEP 032 - CORA CORALINA,DUQUE DE CAXIAS,1066,0.23,0.0,0.04,0.0,0.61,0.11,468,0,12,0,174,32,79
118,128,99,397,CAMPOS ELÍSEOS,25225216,58335,AV. TUPINAMBA DE CASTRO S/N,"AV. TUPINAMBA DE CASTRO S/N, CAMPOS ELÍSEOS, DUQUE DE CAXIAS, Rio de Janeiro",151,ESCOLA ESTADUAL ADELINA CASTRO,DUQUE DE CAXIAS,1023,0.25,0.0,0.03,0.0,0.62,0.1,14,0,12,0,246,40,126
114,124,115,394,JARDIM OLAVO BILAC,25036270,58335,RUA DEPUTADO ALMEIDA FRANCO S/N,"RUA DEPUTADO ALMEIDA FRANCO S/N, JARDIM OLAVO BILAC, DUQUE DE CAXIAS, Rio de Janeiro",156,ESCOLA MUNICIPAL DOUTOR RICARDO AUGUSTO DE AZEREDO,DUQUE DE CAXIAS,1244,0.29,0.0,0.03,0.0,0.6,0.08,58,0,10,0,238,31,194
103,105,99,339,JARDIM OLAVO BILAC,25035800,58335,RUA PEDRO LESSA LT 16/17 QD 12,"RUA PEDRO LESSA LT 16/17 QD 12, JARDIM OLAVO BILAC, DUQUE DE CAXIAS, Rio de Janeiro",131,QUADRA ASSOCIAÇÃO EDUCACIONAL COLEGIO OLAVO BILAC,DUQUE DE CAXIAS,1104,0.29,0.0,0.01,0.0,0.61,0.08,51,0,4,0,208,28,194
114,102,61,305,COPACABANA,25060200,58335,RUA PRESIDENTE JUSCELINO KUBISTCHEK DE OLIVEIRA 3374,"RUA PRESIDENTE JUSCELINO KUBISTCHEK DE OLIVEIRA 3374, COPACABANA, DUQUE DE CAXIAS, Rio de Janeiro",89,ESCOLA MUNICIPAL GENERAL SAMPAIO,DUQUE DE CAXIAS,1015,0.2,0.0,0.02,0.0,0.71,0.07,157,0,7,0,216,21,78
180,91,87,396,PARQUE BEIRA MAR,25085420,58335,"RUA FRANCISCO ALVES, SN","RUA FRANCISCO ALVES, SN, PARQUE BEIRA MAR, DUQUE DE CAXIAS, Rio de Janeiro",125,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,DUQUE DE CAXIAS,1384,0.22,0.0,0.03,0.0,0.68,0.07,201,0,11,0,271,27,66
64,187,74,361,XERÉM,25250400,58335,RUA DOS ENGENHEIROS-F.N.M. S/N,"RUA DOS ENGENHEIROS-F.N.M. S/N, XERÉM, DUQUE DE CAXIAS, Rio de Janeiro",110,COLEGIO ESTADUAL BARAO DE MAUA,DUQUE DE CAXIAS,1082,0.2,0.0,0.02,0.0,0.7,0.08,30,0,7,0,251,29,128
97,159,94,396,JARDIM GRAMACHO,25055030,58335,RUA CONDEUBA S/N,"RUA CONDEUBA S/N, JARDIM GRAMACHO, DUQUE DE CAXIAS, Rio de Janeiro",140,ESCOLA MUNICIPAL JARDIM GRAMACHO,DUQUE DE CAXIAS,1309,0.24,0.0,0.02,0.0,0.65,0.1,160,0,7,0,256,39,78
57,184,82,350,XERÉM,25070000,58335,PRACA PREF. ROBERTO SILVEIRA S/N,"PRACA PREF. ROBERTO SILVEIRA S/N, XERÉM, DUQUE DE CAXIAS, Rio de Janeiro",109,ESCOLA ESTADUAL CIRCULO OPERARIO,DUQUE DE CAXIAS,1236,0.23,0.0,0.01,0.0,0.69,0.06,96,0,5,0,241,22,128
50,221,55,359,XERÉM,25070000,58335,PRACA PREF. ROBERTO SILVEIRA S/N,"PRACA PREF. ROBERTO SILVEIRA S/N, XERÉM, DUQUE DE CAXIAS, Rio de Janeiro",88,ESCOLA ESTADUAL CIRCULO OPERARIO,DUQUE DE CAXIAS,1236,0.15,0.0,0.01,0.0,0.75,0.08,99,0,5,0,271,28,128
100,94,131,357,SÃO BENTO,25045010,58335,AV. PRES. KENNEDY 9422,"AV. PRES. KENNEDY 9422, SÃO BENTO, DUQUE DE CAXIAS, Rio de Janeiro",163,FEUDUC,DUQUE DE CAXIAS,1244,0.37,0.0,0.02,0.0,0.54,0.07,109,0,7,0,194,25,79
154,89,121,396,PARQUE LAFAIETE,25025010,58335,RUA DAVID DE OLIVEIRA S/N,"RUA DAVID DE OLIVEIRA S/N, PARQUE LAFAIETE, DUQUE DE CAXIAS, Rio de Janeiro",153,ESCOLA MUNICIPAL SANTA TEREZINHA,DUQUE DE CAXIAS,1490,0.31,0.0,0.02,0.0,0.61,0.06,237,0,7,0,243,25,103
49,232,45,354,MANTIQUIRA,25245710,58335,RUA EDIR BARBOSA 21,"RUA EDIR BARBOSA 21, MANTIQUIRA, DUQUE DE CAXIAS, Rio de Janeiro",73,ESCOLA ESTADUAL MONTEIRO LOBATO,DUQUE DE CAXIAS,1112,0.13,0.0,0.02,0.0,0.79,0.06,103,0,6,0,281,22,128
109,144,73,382,SARAPUÍ,25050010,58335,RUA HERMAN LUNDGREN LT 4 QD 4,"RUA HERMAN LUNDGREN LT 4 QD 4, SARAPUÍ, DUQUE DE CAXIAS, Rio de Janeiro",129,COLÉGIO ESTADUAL SÃO BENTO,DUQUE DE CAXIAS,1171,0.19,0.0,0.05,0.0,0.66,0.09,115,0,20,0,253,36,78
105,122,106,384,VILA SÃO LUIS,25065090,58335,AV PRESIDENTE TANCREDO NEVES 1067,"AV PRESIDENTE TANCREDO NEVES 1067, VILA SÃO LUIS, DUQUE DE CAXIAS, Rio de Janeiro",157,ESCOLA MUNICIPAL LIONS,DUQUE DE CAXIAS,1228,0.28,0.0,0.02,0.0,0.59,0.11,85,0,9,0,227,42,78
51,156,63,328,FRANGO DOURADO,25251130,58335,RUA BOITATA S/N,"RUA BOITATA S/N, FRANGO DOURADO, DUQUE DE CAXIAS, Rio de Janeiro",121,CIEP 320 - ARCAMPO,DUQUE DE CAXIAS,1015,0.19,0.0,0.03,0.0,0.63,0.14,123,0,11,0,207,47,128
111,103,59,311,CAROLINA,25070140,58335,RUA PRIMEIRO DE MAIO 156,"RUA PRIMEIRO DE MAIO 156, CAROLINA, DUQUE DE CAXIAS, Rio de Janeiro",97,CIEP MINISTRO SANTIAGO DANTAS,DUQUE DE CAXIAS,1252,0.19,0.0,0.01,0.0,0.69,0.11,156,0,4,0,214,34,78
111,125,96,397,JARDIM PRIMAVERA,25215255,58335,AV. EMILIO DE MENEZES S/N,"AV. EMILIO DE MENEZES S/N, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",161,CIEP 369 JORNALISTA SANDRO MOREYRA,DUQUE DE CAXIAS,1104,0.24,0.0,0.03,0.0,0.59,0.14,70,0,11,0,236,54,126
109,144,82,399,JARDIM PRIMAVERA,25223540,58335,PRACA NOSSA SENHORA DE LOURDES S/N,"PRACA NOSSA SENHORA DE LOURDES S/N, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",146,CIEP 209 ATAULPHO ALVES,DUQUE DE CAXIAS,1120,0.21,0.0,0.04,0.0,0.63,0.12,145,0,17,0,253,47,126
45,256,72,408,PARQUE ELDORADO,25240000,58335,RUA DR JOSIAS DE FREITAS S/N,"RUA DR JOSIAS DE FREITAS S/N, PARQUE ELDORADO, DUQUE DE CAXIAS, Rio de Janeiro",107,ESCOLA ESTADUAL MUNICIPALIZADA TANCREDO NEVES,DUQUE DE CAXIAS,1287,0.18,0.0,0.02,0.0,0.74,0.06,153,0,9,0,301,26,128
110,128,87,367,CORTE OITO,25030060,58335,"RUA PETRÓPOLIS, 405","RUA PETRÓPOLIS, 405, CORTE OITO, DUQUE DE CAXIAS, Rio de Janeiro",129,ESCOLA MUNICIPAL GASTÃO REIS,DUQUE DE CAXIAS,1120,0.24,0.0,0.03,0.0,0.65,0.08,143,0,11,0,238,31,77
60,123,78,302,PARQUE EQUITATIVA,25260390,58335,"AV. DUQUE DE CAXIAS, 153","AV. DUQUE DE CAXIAS, 153, PARQUE EQUITATIVA, DUQUE DE CAXIAS, Rio de Janeiro",119,ESCOLA MUNICIPAL MINERVINA BARBOSA DE CASTRO,DUQUE DE CAXIAS,1104,0.26,0.0,0.03,0.0,0.61,0.11,55,0,8,0,183,33,127
145,78,94,348,SÃO BENTO,25045000,58335,RUA PAULO FREIRE  S/N - ANT. RUA F,"RUA PAULO FREIRE  S/N - ANT. RUA F, SÃO BENTO, DUQUE DE CAXIAS, Rio de Janeiro",125,ESCOLA MUNICIPAL SETE DE SETEMBRO,DUQUE DE CAXIAS,1228,0.27,0.0,0.01,0.0,0.64,0.08,102,0,4,0,223,27,79
89,138,99,393,PARQUE EQUITATIVA,25260000,58335,"RUA MARQUES DE LAFAIETE, 70","RUA MARQUES DE LAFAIETE, 70, PARQUE EQUITATIVA, DUQUE DE CAXIAS, Rio de Janeiro",166,ESCOLA MUNICIPAL SANTA LUZIA,DUQUE DE CAXIAS,1414,0.25,0.0,0.03,0.0,0.58,0.14,169,0,12,0,227,55,127
107,101,85,328,JARDIM OLAVO BILAC,25035800,58335,RUA PEDRO LESSA LT 16/17 QD 12,"RUA PEDRO LESSA LT 16/17 QD 12, JARDIM OLAVO BILAC, DUQUE DE CAXIAS, Rio de Janeiro",120,QUADRA ASSOCIAÇÃO EDUCACIONAL COLEGIO OLAVO BILAC,DUQUE DE CAXIAS,1104,0.26,0.0,0.02,0.0,0.63,0.09,56,0,7,0,208,28,194
119,123,78,358,CORTE OITO,25030060,58335,"RUA PETRÓPOLIS, 175","RUA PETRÓPOLIS, 175, CORTE OITO, DUQUE DE CAXIAS, Rio de Janeiro",116,ESCOLA MUNICIPAL ANÍSIO SPINOLA TEIXEIRA,DUQUE DE CAXIAS,1112,0.22,0.0,0.03,0.0,0.68,0.08,47,0,10,0,242,28,77
108,87,128,379,JARDIM PRIMAVERA,25215340,58335,"AV. PRIMAVERA, QD 20/22","AV. PRIMAVERA, QD 20/22, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",184,ESCOLA MUNICIPAL REGINA CELI DA SILVA CERDEIRA,DUQUE DE CAXIAS,1074,0.34,0.0,0.03,0.0,0.51,0.12,45,0,12,0,195,44,126
75,152,126,394,NOVA CAMPINAS,25265000,58335,"AV. A, S/N","AV. A, S/N, NOVA CAMPINAS, DUQUE DE CAXIAS, Rio de Janeiro",167,CIEP 476 - ELIAS LAZARONI,DUQUE DE CAXIAS,1287,0.32,0.0,0.03,0.0,0.58,0.07,77,0,12,0,227,29,127
98,151,72,377,SARACURUNA,25212690,58335,"RUA 15 DE NOVEMBRO, S/N","RUA 15 DE NOVEMBRO, S/N, SARACURUNA, DUQUE DE CAXIAS, Rio de Janeiro",128,ESCOLA ESTADUAL PROFESSORA SARAH FARIA BRAZ,DUQUE DE CAXIAS,1767,0.19,0.0,0.04,0.0,0.66,0.11,337,0,14,0,249,42,126
102,117,90,364,SANTA LÚCIA,25271080,58335,"RUA URUBÁ, 30","RUA URUBÁ, 30, SANTA LÚCIA, DUQUE DE CAXIAS, Rio de Janeiro",145,ESCOLA ESTADUAL OPERÁRIO JOÃO VICENTE,DUQUE DE CAXIAS,1368,0.25,0.0,0.05,0.0,0.6,0.1,29,0,18,0,219,37,127
41,222,88,383,XERÉM,25245410,58335,RUA ENEAS FRUTUOSO S/N,"RUA ENEAS FRUTUOSO S/N, XERÉM, DUQUE DE CAXIAS, Rio de Janeiro",120,CIEP 338 - CELIA RABELO,DUQUE DE CAXIAS,1244,0.23,0.0,0.02,0.0,0.69,0.06,161,0,9,0,263,23,128
118,140,107,398,CAMPOS ELÍSEOS,25225216,58335,AV. TUPINAMBA DE CASTRO S/N,"AV. TUPINAMBA DE CASTRO S/N, CAMPOS ELÍSEOS, DUQUE DE CAXIAS, Rio de Janeiro",140,ESCOLA ESTADUAL ADELINA CASTRO,DUQUE DE CAXIAS,1023,0.27,0.0,0.02,0.0,0.65,0.06,12,0,8,0,258,25,126
131,120,80,387,BANANAL,25036120,58335,"RUA DR. JOÃO CLEMENTINO, 817","RUA DR. JOÃO CLEMENTINO, 817, BANANAL, DUQUE DE CAXIAS, Rio de Janeiro",136,ESCOLA MUNICIPAL DARCY VARGAS,DUQUE DE CAXIAS,1023,0.21,0.0,0.03,0.0,0.65,0.11,8,0,13,0,251,43,194
141,125,78,389,VILA SÃO LUIS,25065172,58335,AV. BRASIL S/N (ESQ. COM R. QUATORZE DE JULHO),"AV. BRASIL S/N (ESQ. COM R. QUATORZE DE JULHO), VILA SÃO LUIS, DUQUE DE CAXIAS, Rio de Janeiro",123,ESCOLA ESTADUAL PROFESSORA LIA MARCIA GONÇALVES PANARO,DUQUE DE CAXIAS,1104,0.2,0.0,0.03,0.0,0.68,0.08,125,0,13,0,266,32,200
131,89,131,396,JARDIM 25 DE AGOSTO,25075142,58335,"RUA PROF. JOSÉ DE SOUZA HERDY, 450","RUA PROF. JOSÉ DE SOUZA HERDY, 450, JARDIM 25 DE AGOSTO, DUQUE DE CAXIAS, Rio de Janeiro",176,COLÉGIO ESTADUAL PROFESSOR JOSÉ DE SOUZA HERDY,DUQUE DE CAXIAS,1058,0.33,0.0,0.03,0.0,0.56,0.08,28,0,13,0,220,32,66
142,72,85,331,PANTANAL,25040240,58335,RUA DELGADO CARVALHO LT 40 QD 52,"RUA DELGADO CARVALHO LT 40 QD 52, PANTANAL, DUQUE DE CAXIAS, Rio de Janeiro",117,CENTRO EDUCACIONAL SILVA TAVARES - ANT. ARCO ÍRIS,DUQUE DE CAXIAS,2135,0.26,0.0,0.03,0.0,0.65,0.07,166,0,10,0,214,22,79
86,113,95,324,COPACABANA,25060445,58335,AV PREFEITO BRAULINO DE MATOS REIS 1410,"AV PREFEITO BRAULINO DE MATOS REIS 1410, COPACABANA, DUQUE DE CAXIAS, Rio de Janeiro",125,ESCOLA MUNICIPAL WILSON DE OLIVEIRA SIMÕES (LICEU),DUQUE DE CAXIAS,1040,0.29,0.0,0.02,0.0,0.61,0.07,19,0,6,0,199,24,78
115,145,76,395,DOUTOR LAUREANO,25050520,58335,RUA PORTO SEGURO S/N,"RUA PORTO SEGURO S/N, DOUTOR LAUREANO, DUQUE DE CAXIAS, Rio de Janeiro",135,ESCOLA MUNICIPAL ANA NERI,DUQUE DE CAXIAS,1058,0.19,0.0,0.02,0.0,0.66,0.13,198,0,9,0,260,50,78
27,259,79,396,AMAPÁ,25056110,58335,ESTRADA DO AMAPA S/N,"ESTRADA DO AMAPA S/N, AMAPÁ, DUQUE DE CAXIAS, Rio de Janeiro",110,CIEP 348 - EUGENIA MOREYRA,DUQUE DE CAXIAS,1600,0.2,0.0,0.03,0.0,0.72,0.05,579,0,10,0,286,21,79
129,110,68,358,PANTANAL,25040610,58335,ESTRADA DO CALUNDU S/N - N.S. DO CARMO,"ESTRADA DO CALUNDU S/N - N.S. DO CARMO, PANTANAL, DUQUE DE CAXIAS, Rio de Janeiro",119,ESCOLA MUNICIPAL EULINA PINTO DE BARROS,DUQUE DE CAXIAS,1430,0.19,0.0,0.04,0.0,0.67,0.1,631,0,14,0,239,37,79
129,100,64,335,PANTANAL,25040160,58335,AV GOMES FREIRE S/N,"AV GOMES FREIRE S/N, PANTANAL, DUQUE DE CAXIAS, Rio de Janeiro",106,ESCOLA MUNICIPAL MARIA CLARA MACHADO (ANT. MARIA TENÓRIO),DUQUE DE CAXIAS,2232,0.19,0.0,0.02,0.0,0.68,0.11,600,0,6,0,229,36,79
170,69,93,384,COVANCA,25015500,58335,ESTRADA DA COVANCA S/N,"ESTRADA DA COVANCA S/N, COVANCA, DUQUE DE CAXIAS, Rio de Janeiro",145,ESCOLA ESTADUAL OSWALDO CRUZ,DUQUE DE CAXIAS,1392,0.24,0.0,0.03,0.0,0.62,0.1,209,0,12,0,239,40,103
111,114,97,368,DOUTOR LAUREANO,25065170,58335,RUA LEANDRO DA MOTA 1150,"RUA LEANDRO DA MOTA 1150, DOUTOR LAUREANO, DUQUE DE CAXIAS, Rio de Janeiro",143,COLÉGIO ESTADUAL EVANGELINA PORTO DA MOTTA,DUQUE DE CAXIAS,1074,0.26,0.0,0.03,0.0,0.61,0.1,29,0,10,0,225,36,78
146,117,66,388,SANTA LÚCIA,25275450,58335,"AV. FELICIANO SODRÉ, S/N","AV. FELICIANO SODRÉ, S/N, SANTA LÚCIA, DUQUE DE CAXIAS, Rio de Janeiro",125,CIEP 171 - JOSÉ AMÉRICO PESSANHA,DUQUE DE CAXIAS,1015,0.17,0.0,0.04,0.0,0.68,0.11,48,0,16,0,263,43,127
61,162,47,311,TAQUARA,25270010,58335,"ESTRADA CACHOEIRA DAS DORES, 410","ESTRADA CACHOEIRA DAS DORES, 410, TAQUARA, DUQUE DE CAXIAS, Rio de Janeiro",88,ESCOLA ESTADUAL NOVA AMÉRICA,DUQUE DE CAXIAS,1139,0.15,0.0,0.04,0.0,0.72,0.09,110,0,13,0,223,28,127
47,169,62,321,PARQUE ELDORADO,25240170,58335,RUA RIO DE JANEIRO 113,"RUA RIO DE JANEIRO 113, PARQUE ELDORADO, DUQUE DE CAXIAS, Rio de Janeiro",105,ESCOLA MUNICIPAL JOAO FAUSTINO FRANCA SOBRINHO,DUQUE DE CAXIAS,1031,0.19,0.0,0.03,0.0,0.67,0.1,11,0,11,0,216,32,128
150,90,91,386,SANTA LÚCIA,25275450,58335,"AV. FELICIANO SODRÉ, S/N","AV. FELICIANO SODRÉ, S/N, SANTA LÚCIA, DUQUE DE CAXIAS, Rio de Janeiro",146,CIEP 171 - JOSÉ AMÉRICO PESSANHA,DUQUE DE CAXIAS,1015,0.24,0.0,0.05,0.0,0.62,0.1,216,0,18,0,240,37,127
108,107,112,382,JARDIM PRIMAVERA,25215340,58335,"AV. PRIMAVERA, QD 20/22","AV. PRIMAVERA, QD 20/22, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",167,ESCOLA MUNICIPAL REGINA CELI DA SILVA CERDEIRA,DUQUE DE CAXIAS,1074,0.29,0.0,0.04,0.0,0.56,0.11,41,0,14,0,215,41,126
109,125,94,396,JARDIM 25 DE AGOSTO,25075100,58335,"RUA GENERAL MITRE, 587","RUA GENERAL MITRE, 587, JARDIM 25 DE AGOSTO, DUQUE DE CAXIAS, Rio de Janeiro",162,INSTITUTO DE EDUCACAO GOVERNADOR ROBERTO SILVEIRA,DUQUE DE CAXIAS,1074,0.24,0.0,0.04,0.0,0.59,0.13,192,0,15,0,234,53,66
64,194,94,397,FRANGO DOURADO,25251130,58335,RUA BOITATA S/N,"RUA BOITATA S/N, FRANGO DOURADO, DUQUE DE CAXIAS, Rio de Janeiro",139,CIEP 320 - ARCAMPO,DUQUE DE CAXIAS,1015,0.24,0.0,0.03,0.0,0.65,0.08,121,0,13,0,258,32,128
87,82,62,275,CENTRO,25020210,58335,RUA MANOEL VIEIRA 397,"RUA MANOEL VIEIRA 397, CENTRO, DUQUE DE CAXIAS, Rio de Janeiro",106,CLUBE RECREATIVO CAXIENSE,DUQUE DE CAXIAS,1090,0.23,0.0,0.03,0.0,0.61,0.13,244,0,8,0,169,36,103
143,94,81,354,PANTANAL,25040160,58335,AV GOMES FREIRE S/N,"AV GOMES FREIRE S/N, PANTANAL, DUQUE DE CAXIAS, Rio de Janeiro",117,ESCOLA MUNICIPAL MARIA CLARA MACHADO (ANT. MARIA TENÓRIO),DUQUE DE CAXIAS,2232,0.23,0.0,0.02,0.0,0.67,0.08,621,0,8,0,237,28,79
111,86,89,324,PARQUE SENHOR DO BONFIM,25000000,58335,AV. SALGADO FILHO 434,"AV. SALGADO FILHO 434, PARQUE SENHOR DO BONFIM, DUQUE DE CAXIAS, Rio de Janeiro",127,ESCOLA MUNICIPAL ZILLA JUNGER,DUQUE DE CAXIAS,1309,0.27,0.0,0.02,0.0,0.61,0.1,44,0,6,0,197,32,103
114,143,101,396,CENTENÁRIO,25030150,58335,RUA CEL. ALBERTO DE MELO S/N,"RUA CEL. ALBERTO DE MELO S/N, CENTENÁRIO, DUQUE DE CAXIAS, Rio de Janeiro",139,ESCOLA MUNICIPAL HELENA AGUIAR DE MEDEIROS,DUQUE DE CAXIAS,1082,0.26,0.0,0.03,0.0,0.65,0.07,34,0,11,0,257,27,77
104,126,115,383,CIDADE DOS MENINOS,25233000,58335,AV. PRESIDENTE KENNEDY KM 12,"AV. PRESIDENTE KENNEDY KM 12, CIDADE DOS MENINOS, DUQUE DE CAXIAS, Rio de Janeiro",153,ESCOLA ESTADUAL ASSIS CHATEAUBRIAND,DUQUE DE CAXIAS,1074,0.3,0.0,0.02,0.0,0.6,0.08,30,0,8,0,230,30,79
67,72,69,245,GRAMACHO,25035185,58335,RUA JOAQUIM JOSE SOARES 525,"RUA JOAQUIM JOSE SOARES 525, GRAMACHO, DUQUE DE CAXIAS, Rio de Janeiro",106,JD. ESCOLA ARCO IRIS,DUQUE DE CAXIAS,1236,0.28,0.0,0.04,0.0,0.57,0.11,79,0,11,0,139,26,194
127,159,70,396,PILAR,25230140,58335,RUA DA FELICIDADE 03,"RUA DA FELICIDADE 03, PILAR, DUQUE DE CAXIAS, Rio de Janeiro",110,ESCOLA MUNICIPAL SOLANO TRINDADE,DUQUE DE CAXIAS,2151,0.18,0.0,0.03,0.0,0.72,0.07,606,0,12,0,286,28,79
126,95,76,340,JARDIM LEAL,25035570,58335,RUA SOLANGE 7,"RUA SOLANGE 7, JARDIM LEAL, DUQUE DE CAXIAS, Rio de Janeiro",119,CIEP JARDIM LEAL,DUQUE DE CAXIAS,1031,0.22,0.0,0.02,0.0,0.65,0.11,41,0,6,0,221,37,194
134,112,80,395,JARDIM PRIMAVERA,25215255,58335,AV. EMILIO DE MENEZES S/N,"AV. EMILIO DE MENEZES S/N, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",149,CIEP 369 JORNALISTA SANDRO MOREYRA,DUQUE DE CAXIAS,1104,0.2,0.0,0.04,0.0,0.62,0.13,287,0,16,0,246,53,126
137,96,114,393,SÃO BENTO,25045000,58335,AV. PRESIDENTE KENNEDY S/N,"AV. PRESIDENTE KENNEDY S/N, SÃO BENTO, DUQUE DE CAXIAS, Rio de Janeiro",160,CIEP 118 VEREADOR VILSON CAMPOS MACEDO,DUQUE DE CAXIAS,1783,0.29,0.0,0.03,0.0,0.59,0.08,100,0,13,0,233,33,79
104,140,111,400,SARACURUNA,25212662,58335,RUA CASTRO ALVES S/N,"RUA CASTRO ALVES S/N, SARACURUNA, DUQUE DE CAXIAS, Rio de Janeiro",156,CIEP 229 CANDIDO PORTINARI,DUQUE DE CAXIAS,1724,0.28,0.0,0.04,0.0,0.61,0.07,229,0,16,0,244,29,126
87,124,61,304,CENTENÁRIO,25030130,58335,"AV. JOAQUIM NABUCO, 242","AV. JOAQUIM NABUCO, 242, CENTENÁRIO, DUQUE DE CAXIAS, Rio de Janeiro",93,CENTRO EDUCACIONAL VIEIRA PASSOS,DUQUE DE CAXIAS,1406,0.2,0.0,0.04,0.0,0.69,0.07,18,0,11,0,211,21,77
176,78,82,371,CENTRO,25015020,58335,RUA MILTON MENDONCA S/N,"RUA MILTON MENDONCA S/N, CENTRO, DUQUE DE CAXIAS, Rio de Janeiro",117,ESCOLA ESTADUAL PROFESSORA NORMA TOOP URUGUAI,DUQUE DE CAXIAS,1430,0.22,0.0,0.02,0.0,0.68,0.08,255,0,7,0,254,28,103
88,177,65,398,CAMPOS ELÍSEOS,25225636,58335,ESTRADA DO ROSARIO 118,"ESTRADA DO ROSARIO 118, CAMPOS ELÍSEOS, DUQUE DE CAXIAS, Rio de Janeiro",133,ESCOLA MUNICIPAL MONTEIRO LOBATO,DUQUE DE CAXIAS,1015,0.16,0.0,0.03,0.0,0.67,0.14,184,0,13,0,265,55,126
128,123,71,369,PILAR,25040610,58335,AV. N. S. DO PILAR 300,"AV. N. S. DO PILAR 300, PILAR, DUQUE DE CAXIAS, Rio de Janeiro",118,ESCOLA MUNICIPAL NOSSA SENHORA DO PILAR,DUQUE DE CAXIAS,1694,0.19,0.0,0.01,0.0,0.68,0.11,534,0,5,0,251,42,79
157,67,77,346,ENGENHO DO PORTO,25015280,58335,"RUA RISOLETA CAETANO, 45","RUA RISOLETA CAETANO, 45, ENGENHO DO PORTO, DUQUE DE CAXIAS, Rio de Janeiro",122,EDUCANDARIO SANTA CLARA,DUQUE DE CAXIAS,1520,0.22,0.0,0.02,0.0,0.65,0.11,233,0,7,0,224,38,103
110,134,94,392,DOUTOR LAUREANO,25050520,58335,RUA PORTO SEGURO S/N,"RUA PORTO SEGURO S/N, DOUTOR LAUREANO, DUQUE DE CAXIAS, Rio de Janeiro",148,ESCOLA MUNICIPAL ANA NERI,DUQUE DE CAXIAS,1058,0.24,0.0,0.04,0.0,0.62,0.1,21,0,14,0,244,40,78
114,124,103,391,JARDIM GRAMACHO,25056070,58335,RUA FREI CANECA 98,"RUA FREI CANECA 98, JARDIM GRAMACHO, DUQUE DE CAXIAS, Rio de Janeiro",153,COLÉGIO ESTADUAL ÁLVARO NEGROMONTE,DUQUE DE CAXIAS,1139,0.26,0.0,0.04,0.0,0.61,0.09,55,0,16,0,238,34,78
42,208,93,355,MANTIQUIRA,25245710,58335,RUA EDIR BARBOSA 21,"RUA EDIR BARBOSA 21, MANTIQUIRA, DUQUE DE CAXIAS, Rio de Janeiro",105,ESCOLA ESTADUAL MONTEIRO LOBATO,DUQUE DE CAXIAS,1112,0.26,0.0,0.01,0.0,0.7,0.03,45,0,3,0,250,9,128
118,107,98,384,PARQUE PAULICÉIA,25071000,58335,RUA PARANA 739,"RUA PARANA 739, PARQUE PAULICÉIA, DUQUE DE CAXIAS, Rio de Janeiro",159,ESCOLA MUNICIPAL MOTA SOBRINHO,DUQUE DE CAXIAS,1023,0.26,0.0,0.03,0.0,0.59,0.12,14,0,13,0,225,48,200
175,76,89,382,COVANCA,25015500,58335,ESTRADA DA COVANCA S/N,"ESTRADA DA COVANCA S/N, COVANCA, DUQUE DE CAXIAS, Rio de Janeiro",131,ESCOLA ESTADUAL OSWALDO CRUZ,DUQUE DE CAXIAS,1392,0.23,0.0,0.01,0.0,0.66,0.1,210,0,4,0,251,38,103
106,174,71,396,JARDIM GRAMACHO,25055030,58335,RUA CONDEUBA S/N,"RUA CONDEUBA S/N, JARDIM GRAMACHO, DUQUE DE CAXIAS, Rio de Janeiro",116,ESCOLA MUNICIPAL JARDIM GRAMACHO,DUQUE DE CAXIAS,1309,0.18,0.0,0.01,0.0,0.71,0.11,146,0,3,0,280,42,78
118,109,95,383,PARADA ANGÉLICA,25272540,58335,"RUA LÚCIA HELENA FACCINI, 08","RUA LÚCIA HELENA FACCINI, 08, PARADA ANGÉLICA, DUQUE DE CAXIAS, Rio de Janeiro",156,ESCOLA MUNICIPAL MARECHAL FLORIANO PEIXOTO,DUQUE DE CAXIAS,1090,0.25,0.0,0.03,0.0,0.59,0.13,50,0,13,0,227,48,127
61,190,70,396,FRANGO DOURADO,25251130,58335,RUA BOITATA S/N,"RUA BOITATA S/N, FRANGO DOURADO, DUQUE DE CAXIAS, Rio de Janeiro",145,CIEP 320 - ARCAMPO,DUQUE DE CAXIAS,1015,0.18,0.0,0.04,0.0,0.63,0.15,141,0,16,0,251,59,128
